time_s,root_q_rad,root_q_deg,j1_q_rad,j2_q_rad,j3_q_rad,j4_q_rad,j1_q_deg,j2_q_deg,j3_q_deg,j4_q_deg,tip_angle_rad,tip_angle_deg,j1_vel_rad_s,j2_vel_rad_s,j3_vel_rad_s,j4_vel_rad_s,j1_tau_nm,j2_tau_nm,j3_tau_nm,j4_tau_nm
4.63,-0.003745034533,-0.2145746729,0.004578547257,-0.008661174609,0.01842633711,-0.01014642941,0.2623314341,-0.4962487507,1.055751348,-0.5813475824,0.004197280349,0.2404864494,-0.9643281464,1.149907883,-0.5650565231,0.5820273392,-0.05,0.05,-0.05,0.05
4.642,-0.00387143181,-0.2218167034,-0.001420496653,0.008664712428,-0.01157431335,0.0156674477,-0.08138846305,0.4964514528,-0.6631593055,0.8976786291,0.01133735013,0.6495823135,1.398012967,-2.229069069,1.611247391,0.007456059601,0.02985291341,-0.05,0.05,-0.05
4.654,-0.001979432147,-0.1134131079,-0.001138885809,-0.01283436664,0.02623879285,-0.001228206038,-0.06525335021,-0.7353550412,1.50337209,-0.07037102234,0.01103733436,0.6323926759,-1.270974124,0.9966126362,-0.430525056,0.5969646304,0.02632646192,0.05,-0.05,0.0264235682
4.666,-0.0009328449631,-0.05344807932,-0.01169270019,0.01959995045,-0.0180119402,0.02292511114,-0.6699423717,1.122994439,-1.032008154,1.313512113,0.01282042121,0.7345560268,-3.119349939,9.997495218,-14.14051617,7.481244154,0.05,-0.05,0.05,-0.05
4.678,-0.006990403712,-0.4005206298,0.003946535244,0.01080516427,-0.007449253184,0.004976753506,0.2261198132,0.6190903097,-0.426810768,0.2851469716,0.01227919984,0.7035463265,3.62324123,-5.290069389,5.892408156,-4.09545687,-0.05,-0.05,0.05,-0.05
4.69,-0.002961722694,-0.1696942105,0.0006793468031,0.0157764338,-0.0180430293,0.007077201992,0.03892370465,0.9039230726,-1.033789429,0.4054938049,0.005489953296,0.3145511536,3.593341462,-8.291344923,10.63050844,-6.321724192,-0.01853897113,-0.05,0.05,-0.05
4.702,0.004796274461,0.274806284,-0.007882115524,0.01307271127,-0.01082476692,0.0006942802479,-0.4516119531,0.7490111825,-0.6202134588,0.039779328,-0.004939890928,-0.2830349014,2.330150698,-6.138606303,8.943365609,-5.74461482,0.05,-0.05,0.05,-0.009529550633
4.714,0.005000184517,0.2864894696,-0.001972190539,0.01444819903,-0.04206593656,0.0280471002,-0.1129981943,0.8278208261,-2.410200626,1.606980469,-0.001542827862,-0.08839752504,3.314347445,-5.852006415,6.014947493,-3.075319496,0.04007384441,-0.05,0.05,-0.05
4.726,0.006489885443,0.3718430454,-0.0006171258751,0.002463068151,-0.01217322566,0.00143201005,-0.03535870807,0.1411234097,-0.6974744535,0.08204813206,-0.008895273336,-0.5096616197,1.287981292,-5.328438894,11.08453438,-8.210616224,0.01228878796,-0.04885906043,0.05,-0.02329360487
4.738,0.007945941725,0.4552689251,-0.009194355177,0.02561117022,-0.04315997298,0.01813606886,-0.526797747,1.467411962,-2.472884296,1.039120203,-0.008607089073,-0.4931498778,2.549958371,-2.636602408,0.3547217435,0.9810099828,0.05,-0.05,0.05,-0.05
4.75,0.009485374941,0.5434719512,-0.01553475473,0.04122193156,-0.07674026152,0.04781550712,-0.8900758817,2.361842702,-4.396893104,2.739626753,-0.003237577564,-0.1854995303,-2.52107697,7.728144387,-12.8186649,8.632319388,0.05,-0.05,0.05,-0.05
4.762,0.003266173783,0.1871379729,0.01271114791,-0.03273575942,0.03270295224,-0.01467026805,0.7282951279,-1.875620854,1.873741141,-0.8405444437,-0.001991927325,-0.1141290288,-4.017407403,9.951355677,-15.45562555,10.15646956,-0.05,0.05,-0.05,0.05
4.774,0.002944730923,0.1687206537,0.008101931219,-0.02930464335,0.04442905545,-0.02467118557,0.4642064647,-1.679032384,2.545597365,-1.413554809,-0.001444842251,-0.08278336305,-1.270308347,-1.46496379,8.139139721,-6.726402112,-0.05,0.05,-0.05,0.05
4.786,-0.0009872968492,-0.05656794259,0.005241018574,-0.01381386525,0.0417426102,-0.03109984477,0.3002882447,-0.7914761778,2.39167539,-1.781889849,0.002069918747,0.1185976082,1.23842411,-2.66143494,4.210856103,-2.417074119,-0.05,0.05,-0.05,0.05
4.798,-0.0004597016095,-0.02633896206,0.004652559397,-0.01312566198,0.02673759151,-0.009909518151,0.2665720174,-0.752045035,1.531951148,-0.567773567,0.008354970775,0.4787045634,-2.909106947,2.833121807,-1.242312308,0.5406020031,-0.05,0.05,-0.05,0.05
4.81,-0.0002240148157,-0.01283510349,-0.001981023086,0.01171361388,-0.02004633948,0.02530684641,-0.1135042619,0.6711406382,-1.148570647,1.449975492,0.01499309773,0.8590412218,-0.2814613074,7.620179966,-15.81259967,10.42441749,0.04386396919,-0.05,0.05,-0.05
4.822,0.002211355767,0.1267013524,-0.01716294211,0.04506241139,-0.04365174584,0.02500433445,-0.983364147,2.581885987,-2.501060805,1.432642834,0.009252057897,0.5301038693,-2.626155399,6.408209613,-6.377523874,2.11586247,0.05,-0.05,0.05,-0.05
4.834,-0.003120747727,-0.1788056737,0.0009905707016,0.01638706347,-0.004151962132,-0.004006729395,0.05675552051,0.9389095756,-0.2378899069,-0.229568684,0.009218942647,0.5282065052,-5.600354684,16.61136548,-27.66169617,17.72575104,-0.01619220075,-0.05,0.05,0.05
4.846,-0.0007936185956,-0.04547099607,0.01243305898,-0.02496056066,0.02950116786,-0.005832297115,0.7123618059,-1.43013478,1.690292409,-0.3341660096,0.01114136907,0.6383534255,-2.946442127,4.007894843,-6.762709316,5.477488752,-0.05,0.05,-0.05,0.05
4.858,0.006776189667,0.3882470691,-0.006971662371,-0.01277515718,0.03623498354,-0.01287741433,-0.3994468301,-0.7319625891,2.076111628,-0.7378214919,0.003610749662,0.2068807165,-4.680899341,7.646740717,-5.513077432,1.271812928,0.05,0.05,-0.05,0.05
4.87,-0.001532067519,-0.08778100279,0.001228708784,0.01991289536,-0.03433357549,0.02919121581,0.07039982757,1.140924862,-1.967168971,1.672533465,0.01599924446,0.9166891831,-1.279900891,10.76326637,-22.80609304,15.66823163,-0.02575169236,-0.05,0.05,-0.05
4.882,0.005503076764,0.3153030729,-0.01231415839,0.01894005745,-0.009333376243,0.008476784338,-0.7055493038,1.085185356,-0.5347630673,0.4856839664,0.00576930716,0.330556951,-5.158156656,13.12221697,-18.99559337,11.24543846,0.05,-0.05,0.05,-0.05
4.894,0.0008949206017,0.05127517348,-0.0002318265544,0.02180394216,-0.04378053115,0.03622656794,-0.01328268314,1.249273863,-2.50843966,2.075629449,0.0140181524,0.8031809688,-0.06738828321,2.227606122,-5.617010945,3.99485818,0.005167572479,-0.05,0.05,-0.05
4.906,0.009217582534,0.5281285765,-0.01725363872,0.03015426072,-0.03891047185,0.0306446054,-0.9885606799,1.727711874,-2.229405816,1.755806554,0.004634755551,0.2655519322,-1.875808906,4.791464131,-7.308690686,4.500440068,0.05,-0.05,0.05,-0.05
4.918,0.006099704152,0.3494873042,-0.006289680282,0.01666085033,-0.02993711982,0.02652577969,-0.3603721346,0.9545964069,-1.715270617,1.519815225,0.006959829916,0.3987688803,-0.2151806469,3.386399678,-7.06259215,4.652992535,0.05,-0.05,0.05,-0.05
4.93,0.007478244856,0.4284718684,-0.0116760491,0.02640962468,-0.03718292175,0.02736723071,-0.6689883346,1.513160033,-2.130424486,1.568026817,0.004917884549,0.2817740288,-1.981398193,6.003639307,-8.779904711,5.089005174,0.05,-0.05,0.05,-0.05
4.942,0.005552400337,0.3181291055,-0.01233818881,0.03819293285,-0.05024496143,0.03068675983,-0.7069261457,2.188293859,-2.878824232,1.758221825,0.006296542436,0.3607653071,-1.103887224,5.329265643,-8.618023274,5.100889874,0.05,-0.05,0.05,-0.05
4.954,0.001047463972,0.06001526477,-0.004787888645,0.03724245208,-0.05101526934,0.02863314987,-0.2743258121,2.133835323,-2.922959624,1.640558642,0.01007244397,0.5771085287,-0.9319740531,4.397060395,-7.224910854,4.405958959,0.05,-0.05,0.05,-0.05
4.966,0.001596715867,0.09148508025,-0.003562262847,0.02216317606,-0.02046864536,0.01004742866,-0.2041026266,1.269856449,-1.172766992,0.5756752574,0.00817969651,0.4686620877,1.09636861,-1.333186847,-0.3782137827,1.367831504,0.05,-0.05,0.05,-0.05
4.978,0.001529150938,0.08761389501,0.00591713094,-0.01070095245,0.0197693377,-0.006376401233,0.3390266297,-0.6131194123,1.132699614,-0.3653408791,0.00860911495,0.493265952,-0.1267443822,-2.934042571,7.730983516,-5.8063066,-0.05,0.05,-0.05,0.05
4.99,0.0007584355339,0.04345515513,0.00366193709,0.006757139849,-0.009787289878,0.009437977257,0.2098135401,0.387155595,-0.5607704029,0.540756264,0.01006976432,0.5769549961,2.141401223,-3.708976027,3.342224747,-1.375206546,-0.05,-0.05,0.05,-0.05
5.002,0.001746225481,0.1000513501,0.008427682592,-0.02154825669,0.04003932259,-0.02165425658,0.4828706436,-1.234624164,2.294084199,-1.240697511,0.005264491913,0.3016331679,4.284693467,-12.86232349,20.98036072,-13.41346215,-0.05,0.05,-0.05,0.05
5.014,0.001764751718,0.1011128254,0.001010059524,0.006265879204,-0.003181419295,0.00363014463,0.05787214779,0.3590084333,-0.1822818985,0.2079919663,0.007724664063,0.442590649,5.846053644,-13.76164279,20.75632113,-13.11413026,-0.02806736317,-0.05,0.04923490336,-0.05
5.026,0.01129773103,0.6473123063,-0.02658351529,0.04153876114,-0.03520681875,0.02005226775,-1.523123231,2.379995699,-2.017202125,1.148910312,-0.0001993051617,-0.0114193446,-5.475684255,18.90690006,-34.16755991,23.02066761,0.05,-0.05,0.05,-0.05
5.038,-0.0007296226461,-0.04180429826,0.02336499754,-0.04596439295,0.04286955401,-0.009300846161,1.338715748,-2.633565724,2.456244514,-0.5328992309,0.01096931244,0.6284953071,0.6009959287,-0.6056929304,-2.765991863,3.308500507,-0.05,0.05,-0.05,0.05
5.05,0.005604709344,0.3211261908,0.006580084123,-0.0323460782,0.04729817299,-0.02025329961,0.3770110491,-1.853293764,2.709985691,-1.160428589,0.001278879307,0.07327438682,2.016665399,-13.26795548,29.46025732,-21.42006344,-0.05,0.05,-0.05,0.05
5.062,0.00616327804,0.3531298197,-0.0141298828,0.02598837694,-0.01261496074,0.0004383231683,-0.8095826493,1.489024315,-0.7227840092,0.02511406761,-0.0003181434269,-0.01822827564,4.645856189,-7.293202503,9.246659086,-5.885334517,0.05,-0.05,0.05,-0.003757775187
5.074,-0.001082874769,-0.06204415399,0.00217795142,0.02690723334,-0.05042040736,0.03317528645,0.1247874244,1.541670909,-2.888876543,1.900803898,0.01184006385,0.6783856878,3.45977251,-5.357323107,5.186572275,-2.478723877,-0.05,-0.05,0.05,-0.05
5.086,0.008424132088,0.4826672147,-0.01684226425,0.01614280048,0.005725874297,-0.007813492413,-0.9649906588,0.924914337,0.3280684313,-0.4476801385,-0.002787081884,-0.1596880291,-7.237930294,18.89033615,-28.6727321,17.86371428,0.05,-0.05,-0.05,0.05
5.098,-0.006234456287,-0.3572080328,0.03158260195,-0.04431222457,0.02917039746,-0.0004064924515,1.809549798,-2.538903449,1.671340661,-0.02329030188,0.01603428239,0.9186967082,7.651611376,-21.90848135,34.10437365,-21.16180791,-0.05,0.05,-0.05,0.03010464184
5.11,0.008779005546,0.5029999661,-0.02229456777,0.04940334484,-0.07408950168,0.05231645266,-1.27738464,2.830603153,-4.245015752,2.997511937,0.005335728053,0.305714698,-4.816218455,8.09103827,-5.759831303,1.154398475,0.05,-0.05,0.05,-0.05
5.122,0.002057557919,0.1178893849,0.002352502619,-0.02736463689,0.07886940976,-0.05806099907,0.1347884713,-1.567878202,4.518884312,-3.326650201,-0.004203723588,-0.2408556198,-3.085198825,8.408646012,-12.01589592,6.996127657,-0.04866985879,0.05,-0.05,0.05
5.134,-0.00702998276,-0.4027883422,0.01947861686,-0.00919330904,-0.003571704129,0.008320018339,1.116042537,-0.5267378078,-0.2046435723,0.4767019363,0.01503362203,0.8613630933,7.545393496,-19.25214054,27.50177731,-16.18764414,-0.05,0.05,0.05,-0.05
5.146,0.006845744999,0.392232296,-0.02466921286,0.04885218811,-0.04816051126,0.02634342857,-1.413441781,2.799024199,-2.759394035,1.509367275,0.002365892571,0.1355556591,-6.782084757,20.94871224,-35.46747529,23.28795856,0.05,-0.05,0.05,-0.05
5.158,-0.00515690475,-0.2954688775,0.02982333136,-0.07917475153,0.1262696564,-0.072925286,1.708751018,-4.536379107,7.234718394,-4.178311107,0.003992950274,0.2287791985,3.641302291,-14.03632095,23.13247177,-14.24090867,-0.05,0.05,-0.05,0.05
5.17,0.01104089719,0.632596811,-0.03785632518,0.07884074109,-0.116885691,0.0851285386,-2.16900766,4.517241718,-6.697056779,4.877505978,0.009227263521,0.5286832562,-4.2725271,15.91565432,-27.90862571,18.36812014,0.05,-0.05,0.05,-0.05
5.182,-0.008198997807,-0.4697679706,0.0362876183,-0.07484675289,0.08870458076,-0.0358397663,2.079127377,-4.288403051,5.082398101,-2.053467348,0.01430567987,0.8196550794,6.898838469,-20.13383918,33.64855353,-22.3024939,-0.05,0.05,-0.05,0.05
5.194,0.007054323829,0.4041829827,-0.02951886413,0.07332957719,-0.1058017788,0.06968140353,-1.691306331,4.201475287,-6.061995388,3.992450333,0.007690337828,0.4406239006,-6.752813055,18.61632801,-26.75028207,15.27084925,0.05,-0.05,0.05,-0.05
5.206,-0.007089698566,-0.4062098058,0.022106547,-0.04588974876,0.1005931525,-0.07934008544,1.266611842,-2.629288927,5.763563088,-4.545852042,-0.002530134675,-0.1449660385,5.219762119,-14.98687964,25.66599288,-17.62163992,-0.05,0.05,-0.05,0.05
5.218,0.003036748463,0.1739928704,-0.03141348198,0.1044196724,-0.1237548764,0.04946775914,-1.799859937,5.982806524,-7.090632111,2.834293821,-0.001280926861,-0.07339170301,-1.518984844,11.35197384,-22.85169717,15.10070044,0.05,-0.05,0.05,-0.05
5.23,-0.0154478739,-0.8850979772,0.05131368274,-0.06545888627,0.08898049316,-0.07393600201,2.940057452,-3.750517915,5.098206717,-4.236220869,0.0008992876079,0.0515253845,5.199001627,-15.36421053,20.68374751,-11.33277801,-0.05,0.05,-0.05,0.05
5.242,0.003746415368,0.2146537889,-0.004415160224,0.04765250767,-0.1045716215,0.0620999872,-0.2529700467,2.730287572,-5.991512567,3.558067174,0.0007657131748,0.04387213323,-5.461414166,6.888773802,-7.803101162,5.127372159,0.05,-0.05,0.05,-0.05
5.254,0.01134162369,0.6498271703,-0.00289531855,-0.03235242442,0.05653833662,-0.03902597808,-0.1658895333,-1.853657376,3.239408069,-2.236023835,-0.01773538442,-1.016162676,-5.916443156,9.176654618,-10.49598358,6.400742096,0.05,0.05,-0.05,0.05
5.266,0.002539154341,0.1454828273,0.01425760499,-0.01932342275,-0.02271064859,0.03179400757,0.8169005917,-1.107150569,-1.301224314,1.821662448,0.004017541217,0.2301881558,10.07742498,-21.77449673,27.94665322,-15.39454299,-0.05,0.05,0.05,-0.05
5.278,0.01296643569,0.7429220405,-0.02068483157,0.02538210349,-0.05519118339,0.04583599211,-1.185153549,1.454287405,-3.162221874,2.626208898,-0.00465791935,-0.26687912,-11.47349941,25.87506368,-34.16664621,19.43250777,0.05,-0.05,0.05,-0.05
5.29,0.00282052011,0.1616038983,0.007084896052,-0.03878753355,0.06764111522,-0.04393573207,0.4059346421,-2.22236197,3.875550424,-2.517332018,-0.00799725435,-0.458208922,5.741258139,-8.570399091,8.398937127,-4.240171903,-0.05,0.05,-0.05,0.05
5.302,-0.002319663137,-0.1329069077,0.003555635083,0.03445235557,-0.09550370266,0.06931506555,0.2037228837,1.973974568,-5.47195909,3.971460712,0.01181935354,0.6771990743,5.532504467,-9.089709422,9.668369783,-5.097773065,-0.05,-0.05,0.05,-0.05
5.314,0.006055990713,0.3469827086,-0.003987863457,-0.007992097049,0.003385689721,0.003636829768,-0.2284877454,-0.4579134304,0.1939857318,0.2083749965,-0.004957441017,-0.2840404474,-9.125243589,19.03126715,-26.38765672,16.13644406,0.05,0.05,-0.04809751714,-0.05
5.326,-0.0006167334872,-0.0353362259,0.01009369995,-0.03195477922,0.06002822169,-0.04679799055,0.5783264069,-1.830873985,3.439363755,-2.681327348,-0.008630848122,-0.494511171,8.832087772,-18.27762648,24.50581914,-14.75235418,-0.05,0.05,-0.05,0.05
5.338,0.002645857414,0.151596463,-0.01379902194,0.06438342696,-0.12283816,0.07468924985,-0.7906257188,3.688898636,-7.038108134,4.279378791,0.002435494825,0.1395435745,1.028682184,1.68780746,-6.094784627,4.436208453,0.05,-0.05,0.05,-0.05
5.35,-0.001798948467,-0.1030721547,0.0214422544,-0.03569893562,0.02418425068,-0.01552970051,1.228550681,-2.045398344,1.385655495,-0.8897862966,-0.005602131057,-0.3209784658,-4.628845205,9.169635073,-13.23100704,8.177759302,-0.05,0.05,-0.05,0.05
5.362,0.003742132542,0.214408401,0.01199255796,-0.04994998432,0.07592834164,-0.05604264346,0.6871229569,-2.861923288,4.350373521,-3.211006943,-0.01807172818,-1.035433753,1.963743725,-8.506778616,15.93498775,-10.78999809,-0.05,0.05,-0.05,0.05
5.374,0.003025068292,0.1733236459,-0.002022585804,0.01895982571,-0.05101466662,0.02651982913,-0.1158856303,1.086317994,-2.922925091,1.519474282,-0.007557597591,-0.4330184452,5.594929005,-9.229683244,9.651494855,-4.90763205,0.03890195869,-0.05,0.05,-0.05
5.386,0.005326117397,0.305164048,-0.00528099688,0.01471264932,-0.04110528626,0.02082844801,-0.3025788328,0.8429727114,-2.355159418,1.193382165,-0.01084518581,-0.621383375,-3.205016565,2.223726743,2.823481614,-3.557877436,0.05,-0.05,0.05,-0.05
5.398,0.0007140086064,0.04090967968,-0.00137144667,0.01837676057,-0.04128644114,0.01723012185,-0.07857810604,1.052910822,-2.365538828,0.9872132622,-0.007051005395,-0.4039928504,3.310867834,-1.29932226,-3.866476179,3.968577288,0.02686095891,-0.05,0.05,-0.05
5.41,0.00456198219,0.2613823257,-0.01367064339,0.02282318797,-0.023358365,0.001348284041,-0.7832701694,1.307672346,-1.338335731,0.07725098515,-0.01285753638,-0.7366825693,-1.88327231,0.2889208183,3.300211763,-2.611108848,0.05,-0.05,0.05,-0.02705114006
5.422,-0.001844222124,-0.1056661442,0.009109104019,-0.01048181191,-0.01604195638,0.01812377474,0.5219132154,-0.600563584,-0.919136396,1.038415801,0.0007091104606,0.0406290366,4.509293952,-9.100759037,9.916479562,-4.276673404,-0.05,0.05,0.05,-0.05
5.434,0.003339282886,0.191326816,-0.008213172476,-0.005987388837,0.01304166368,-0.005032854149,-0.4705801193,-0.3430521107,0.7472322869,-0.2883613017,-0.006191751778,-0.3547612447,0.292982021,0.3686785421,-0.1491780937,-0.03087221634,0.05,0.05,-0.05,0.05
5.446,-0.001832747576,-0.105008701,-0.004579396801,0.01142073318,-0.02307666629,0.01865646732,-0.2623801094,0.6543598103,-1.322195584,1.068936838,0.002421137416,0.1387209555,-4.965572526,9.024850239,-8.479005153,3.530235198,0.05,-0.05,0.05,-0.05
5.458,-0.002246771974,-0.1287305516,-0.01485185179,0.03595167406,-0.0348702994,0.01404986816,-0.8509484255,2.05987919,-1.997920986,0.804998148,0.0002793910255,0.01600792659,-0.4480947585,7.064159309,-15.46064604,10.88241745,0.05,-0.05,0.05,-0.05
5.47,-0.006211389631,-0.3558864108,0.004717645233,0.004451484824,-0.02254551129,0.02104647132,0.2703011611,0.255051293,-1.291762644,1.20587398,0.00767009009,0.4394637906,-1.945263966,0.9463806182,0.5424100278,-0.4958945957,-0.05,-0.05,0.05,-0.05
5.482,-0.002160641507,-0.1237956394,-0.002869630394,-0.006325507554,0.01910655909,-0.01106291789,-0.1644177104,-0.3624248861,1.094725197,-0.6338585043,-0.001151496752,-0.06597590403,1.792783975,-0.7480456112,-2.385533061,2.416613405,0.05,0.05,-0.05,0.05
5.494,-0.002219558118,-0.1271713125,-0.003252569279,0.004530699527,-0.003489664965,0.0006715218743,-0.1863584922,0.2595899611,-0.1999430744,0.03847536925,-0.001540012842,-0.08823623626,-2.207835557,1.227780689,3.100417889,-3.835287432,0.05,-0.05,0.05,-0.0109381938
5.506,-0.004243941961,-0.2431599629,0.007636804536,-0.01190688685,0.006840522768,-0.003354721334,0.4375566689,-0.6822143637,0.3919330843,-0.1922113739,-0.0007842808815,-0.04493598446,1.231872755,-3.222093231,3.558689054,-1.672159612,-0.05,0.05,-0.05,0.05
5.518,0.004164819266,0.2386265664,-0.01060475938,0.001434413848,-0.0005077511397,0.001073433553,-0.6076079554,0.08218585955,-0.02909199735,0.06150321218,-0.008604663122,-0.493010881,0.8156557586,-2.175054807,2.880326353,-1.604639181,0.05,-0.02938204984,0.008290198721,-0.02201089899
5.53,-0.002087589554,-0.1196100708,0.00737340823,-0.01899777386,0.02172535589,-0.01710833412,0.4224651722,-1.088492263,1.244771201,-0.9802353398,-0.007007343871,-0.4014912294,-0.6603265066,-4.647587237,16.0176012,-13.49790888,-0.05,0.05,-0.05,0.05
5.542,-0.006129208052,-0.3511777531,0.01275830425,-0.01660690375,0.02100448382,-0.02202027702,0.7309969875,-0.9515054957,1.203468274,-1.261668937,-0.004864392694,-0.2787091713,5.212791627,-11.17110208,11.15921681,-4.030583382,-0.05,0.05,-0.05,0.05
5.554,0.005082124612,0.2911842912,-0.00287301825,-0.03117377568,0.03918812635,-0.01373183191,-0.1646118202,-1.786125778,2.245314247,-0.7867760134,-0.008590499489,-0.4921993647,-2.726311468,-4.733610318,14.73817245,-10.07840325,0.05,0.05,-0.05,0.05
5.566,0.001620472909,0.09284625848,9.978474966e-05,-0.02938259691,0.04456608624,-0.0219006807,0.005717245015,-1.683498794,2.553448651,-1.254816573,-0.006617406623,-0.3791494708,7.792629247,-18.77959835,29.56396326,-19.18406757,-0.00998789374,0.05,-0.05,0.05
5.578,0.0004142986981,0.02373756686,-0.01022099906,0.02991727985,-0.06287581938,0.04502818037,-0.5856201084,1.71413387,-3.602519084,2.579924694,0.001848641776,0.1059193716,3.021329858,-2.868670048,1.30268827,-0.4572905459,0.05,-0.05,0.05,-0.05
5.59,0.001190912947,0.06823428565,-0.008985952748,0.02083307116,-0.04399174301,0.03036878815,-0.5148571674,1.193647052,-2.520541208,1.74000339,-0.001775836441,-0.1017479332,-9.135931484,22.95359027,-34.46668768,21.21482916,0.05,-0.05,0.05,-0.05
5.602,-0.003084506407,-0.176729199,0.007468209725,-0.01868318638,0.02394148172,-0.01767413552,0.4278968977,-1.070467728,1.371745858,-1.012653372,-0.004947630453,-0.2834783436,-1.915166445,3.533564678,-4.124037043,2.062189465,-0.05,0.05,-0.05,0.05
5.614,-0.0003178960964,-0.01821410464,-0.004612513542,0.01798987574,-0.04027983212,0.02423468339,-0.2642775589,1.030743954,-2.30786438,1.388545076,-0.002667786535,-0.1528529091,-4.748418112,13.69981079,-23.33599445,15.41736775,0.05,-0.05,0.05,-0.05
5.626,0.004061077856,0.2326826214,-0.009994973463,0.01645131641,-0.04219872081,0.03033757349,-0.5726697958,0.9425909975,-2.417808603,1.738214922,-0.005404804374,-0.3096724797,-7.233678642,17.0504176,-25.83988432,16.31093582,0.05,-0.05,0.05,-0.05
5.638,0.003675513389,0.2105914047,-0.00242912106,-0.02512666281,0.05050728059,-0.03857547321,-0.1391783847,-1.439651732,2.893854013,-2.210211808,-0.01562397649,-0.8951879121,-4.374060296,8.108941174,-7.577475044,2.821353041,0.05,0.05,-0.05,0.05
5.65,-0.008419196026,-0.4823843992,0.02595388419,-0.0347353689,0.02716121873,-0.02086836797,1.487048026,-1.990190038,1.5562232,-1.19566941,-0.002488633947,-0.1425882219,5.888441541,-16.74102735,27.97850165,-18.60744836,-0.05,0.05,-0.05,0.05
5.662,0.0006986878766,0.04003186652,-0.01068033116,0.03307536065,-0.04186490112,0.009194244612,-0.6119378994,1.895078571,-2.398682144,0.5267914121,-0.01027562702,-0.5887500603,1.108039157,-4.238859363,9.554228762,-7.132225703,0.05,-0.05,0.05,-0.05
5.674,-0.0002234585181,-0.01280322998,-0.009347864128,0.03735649186,-0.060865649,0.02768696974,-0.535593162,2.140369321,-3.487344805,1.586346514,-0.005170051527,-0.2962221324,-0.7780948068,3.595524293,-9.133188607,7.417944934,0.05,-0.05,0.05,-0.05
5.686,0.004609728529,0.2641179894,-0.01050978616,0.01521227289,-0.03877558684,0.02815038193,-0.6021663906,0.8715990333,-2.221677474,1.612898076,-0.005922718188,-0.3393467554,-6.641523773,10.70491592,-11.74700736,6.670383523,0.05,-0.05,0.05,-0.05
5.698,-0.0009306074977,-0.053319882,-0.002052217881,0.01539046074,-0.04399079511,0.03115441728,-0.1175834232,0.8818084452,-2.520486897,1.785016623,0.0005018650272,0.02875474794,2.676660731,0.03452353609,-3.7959811,2.69691425,0.04247213266,-0.05,0.05,-0.05
5.71,-0.00121820095,-0.06979777303,-0.004888065265,0.01167557229,-0.007342389622,-0.005706971119,-0.2800655097,0.6689610156,-0.4206879369,-0.3269853589,-0.006261853716,-0.3587777898,0.5316319396,-3.540784113,7.948302903,-5.621001513,0.05,-0.05,0.05,0.05
5.722,-0.001082127858,-0.06200135913,0.001093594257,-0.008154005313,0.004826846039,0.001200336337,0.06265833544,-0.4671900906,0.2765579064,0.0687742061,-0.00103322868,-0.05919964262,-0.2735968565,0.2528768596,-2.007055384,2.496290572,-0.0237854768,0.05,-0.05,-0.02890368998
5.734,5.27937394e-05,0.003024858452,-0.009573583311,0.01660271967,-0.01964773932,0.01154509748,-0.5485259186,0.9512657654,-1.12573254,0.6614853596,-0.00107350548,-0.06150733326,-0.8129833693,5.088482773,-9.608850303,6.494009396,0.05,-0.05,0.05,-0.05
5.746,-0.001614035817,-0.09247744032,-0.007517123554,0.02290410732,-0.03984525602,0.02870262526,-0.4306994537,1.312308683,-2.282965004,1.644539288,0.004244353007,0.243183514,-1.773890995,5.636208734,-9.509811359,6.300070132,0.05,-0.05,0.05,-0.05
5.758,0.0009723698453,0.05571268826,-0.01428906702,0.03105541626,-0.04813661128,0.03440057338,-0.8187032335,1.779344282,-2.758024666,1.971007667,0.003030311333,0.17362405,-2.62650689,5.177769138,-6.340298732,3.474944122,0.05,-0.05,0.05,-0.05
5.77,-0.0002965842976,-0.01699302852,-0.01081661757,0.02435693635,-0.03235394681,0.02068690102,-0.6197465354,1.395549655,-1.853744603,1.18527212,0.001873272985,0.1073306359,-0.5205676526,3.421723131,-6.24459352,3.869693234,0.05,-0.05,0.05,-0.05
5.782,-0.0003914539514,-0.02242865929,-0.006012804995,0.01408891548,-0.02138295344,0.01400548842,-0.3445083492,0.8072353951,-1.225152986,0.8024553762,0.0006986454614,0.04002943631,-1.525073691,5.388441921,-10.21310564,6.994803769,0.05,-0.05,0.05,-0.05
5.794,0.004566928114,0.2616657063,-0.01262587454,0.0174295567,-0.03445213156,0.02844516658,-0.7234093237,0.998640038,-1.973961734,1.629787992,-0.001203282816,-0.06894302691,-1.93511738,4.623358532,-8.05549579,5.607945603,0.05,-0.05,0.05,-0.05
5.806,0.005823675806,0.3336720449,-0.01298407947,0.01680244643,-0.04134249759,0.03734835077,-0.7439329543,0.962709266,-2.368750626,2.139902871,-0.0001757798516,-0.01007144362,-3.909968959,10.61683331,-14.81279198,8.410835038,0.05,-0.05,0.05,-0.05
5.818,0.00222266319,0.1273492201,-0.01148758693,0.01142265076,0.008594200769,-0.01574932208,-0.6581902479,0.6544696793,0.4924114323,-0.9023696852,-0.007220057481,-0.4136788215,-5.288094773,15.95723509,-21.94561511,11.78047618,0.05,-0.05,-0.05,0.05
5.83,-0.01293977139,-0.7413942887,0.0348604738,-0.05409278199,0.08131242718,-0.06081681124,1.99735802,-3.09928811,4.6588589,-3.484546608,0.001263307747,0.07238220213,3.340524967,-10.73642197,17.78507873,-11.5071866,-0.05,0.05,-0.05,0.05
